13,"","","","","","","ëçêîÅiíjèóï Åj","","","","","","","","","","íj","","","","","","","","","","èó","","","","","","","","",""
14,"Å¶ëÂçÄñ⁄","ínàÊÉRÅ[Éh","ínàÊéØï ÉRÅ[Éh","","","","ëçêîÅiîzãÙä÷åWÅj","ñ¢ç•","óLîzãÙ","éÄï ","ó£ï ","îzãÙä÷åWÅuïsè⁄Åv","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjñ¢ç• 2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjóLîzãÙ 2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjéÄï  2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjó£ï  2)","ëçêîÅiîzãÙä÷åWÅj","ñ¢ç•","óLîzãÙ","éÄï ","ó£ï ","îzãÙä÷åWÅuïsè⁄Åv","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjñ¢ç• 2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjóLîzãÙ 2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjéÄï  2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjó£ï  2)","ëçêîÅiîzãÙä÷åWÅj","ñ¢ç•","óLîzãÙ","éÄï ","ó£ï ","îzãÙä÷åWÅuïsè⁄Åv","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjñ¢ç• 2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjóLîzãÙ 2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjéÄï  2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjó£ï  2)"
15,"","","","","","00 ëSçë",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,"01","30000","a","nen5F.0013","1","Å@75Å`79çŒ",54721,1893,34526,15299,2460,543,3.4940381705,63.7269740485,28.2383993503,4.5405884307,23834,787,19371,2507,961,208,3.3310759333,81.9901803098,10.6111910607,4.0675526962,30887,1106,15155,12792,1499,335,3.6200576067,49.6039539146,41.8695993716,4.9063891071
1182,"01","30000","a","nen5F.0014","1","Å@80Å`84çŒ",46214,1381,23485,19306,1462,580,3.0262523557,51.4638208353,42.3061752202,3.2037515887,18032,383,14117,2885,432,215,2.1496323736,79.2333164955,16.1924005164,2.4246506146,28182,998,9368,16421,1030,365,3.5877341194,33.6772477262,59.0322464680,3.7027716864
1183,"01","30000","a","nen5F.0015","1","Å@85Å`89çŒ",30656,959,10745,17632,755,565,3.1869994350,35.7083513343,58.5955933668,2.5090558639,10358,152,7241,2694,131,140,1.4875709532,70.8651399491,26.3652378156,1.2820512821,20298,807,3504,14938,624,425,4.0607859910,17.6319629648,75.1673124340,3.1399386102
1184,"01","30000","a","nen5F.0016","1","Å@90Å`94çŒ",13369,363,2455,9951,278,322,2.7822487928,18.8165861884,76.2704069901,2.1307580287,3171,31,1804,1255,34,47,0.9923175416,57.7464788732,40.1728553137,1.0883482714,10198,332,651,8696,244,275,3.3457623703,6.5605159730,87.6347878666,2.4589337902
1185,"01","30000","a","nen5F.0017","1","Å@95Å`99çŒ",3553,84,304,2963,75,127,2.4518388792,8.8733216579,86.4856976065,2.1891418564,568,7,233,313,4,11,1.2567324955,41.8312387792,56.1938958707,0.7181328546,2985,77,71,2650,71,116,2.6838619728,2.4747298710,92.3666782851,2.4747298710
1186,"01","30000","a","nen5F.0018","1","Å@100çŒà»è„",580,13,23,517,10,17,2.3090586146,4.0852575488,91.8294849023,1.7761989343,66,3,14,47,1,1,4.6153846154,21.5384615385,72.3076923077,1.5384615385,514,10,9,470,9,16,2.0080321285,1.8072289157,94.3775100402,1.8072289157
1187,"01","30000","a","nenH.0001","1","Å@ïΩãœîNóÓ",54.3434882103,33.8416193324,57.6613313460,79.5220130819,55.9424518510,56.7601383588,-,-,-,-,52.6460200411,34.2104650628,58.9953145862,77.9697252601,56.5992238305,52.2777777778,-,-,-,-,55.8141214077,33.3990915814,56.3315689341,79.8177170005,55.5624734511,61.2084125475,-,-,-,-
1188,"01","30000","a","nen653.0001","1","Å@ÅiçƒåfÅj65çŒà»è„",296239,12735,179691,85463,14952,3398,4.3487762984,61.3612847928,29.1840964892,5.1058424196,124463,6016,98242,13313,5596,1296,4.8844252113,79.7632482727,10.8089017350,4.5434247810,171776,6719,81449,72150,9356,2102,3.9599467214,48.0032297229,42.5227200396,5.5141035162
1189,"01","30000","a","nen653.0002","2","Å@Å@ÅiçƒåfÅj75çŒà»è„",149093,4693,71538,65668,5040,2154,3.1938423427,48.6855089527,44.6906539448,3.4299947597,56029,1363,42780,9701,1563,622,2.4599779811,77.2104607721,17.5086180447,2.8209432021,93064,3330,28758,55967,3477,1532,3.6380719311,31.4185202989,61.1447362671,3.7986715029
1190,"01","30000","a","nen653.0003","3","Å@Å@Å@ÅiçƒåfÅj85çŒà»è„",48158,1419,13527,31063,1118,1031,3.0110127952,28.7032911070,65.9133829864,2.3723131114,14163,193,9292,4309,170,199,1.3821254655,66.5425379547,30.8579203667,1.2174162131,33995,1226,4235,26754,948,832,3.6968911136,12.7702560082,80.6742453940,2.8586074842
1191,"","","","","","31 íπéÊåß",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,"01","31000","a","nen5F.0000","0","ëçêîÅi15çŒà»è„îNóÓÅj",495393,119099,285534,56488,29220,5052,24.2890151955,58.2317203742,11.5201461840,5.9591182463,233671,68272,142422,9050,11106,2821,29.5741823695,61.6946068876,3.9202945636,4.8109161793,261722,50827,143112,47438,18114,2231,19.5871918487,55.1510457010,18.2811735282,6.9805889222
1193,"01","31000","a","nen5F.0001","1","Å@15Å`19çŒ",26385,26119,139,2,7,118,99.4365553737,0.5291811018,0.0076141166,0.0266494080,13918,13813,58,2,3,42,99.5459786682,0.4179878928,0.0144133756,0.0216200634,12467,12306,81,-,4,76,99.3140182390,0.6537002663,0.0000000000,0.0322814946
1194,"01","31000","a","nen5F.0002","1","Å@20Å`24çŒ",22602,20244,1808,4,148,398,91.1727616646,8.1426769951,0.0180147721,0.6665465682,11702,10750,670,-,37,245,93.8291001135,5.8479532164,0.0000000000,0.3229466702,10900,9494,1138,4,111,153,88.3409323532,10.5890015818,0.0372196892,1.0328463757
1195,"01","31000","a","nen5F.0003","1","Å@25Å`29çŒ",25632,16095,8524,11,616,386,63.7526736909,33.7637645568,0.0435712588,2.4399904935,12969,8881,3668,3,178,239,69.7643362137,28.8138256088,0.0235663786,1.3982717989,12663,7214,4856,8,438,147,57.6382230745,38.7983381272,0.0639181847,3.4995206136
1196,"01","31000","a","nen5F.0004","1","Å@30Å`34çŒ",30529,12082,16785,32,1289,341,40.0225255068,55.6015635352,0.1060023851,4.2699085729,15335,7096,7600,7,407,225,46.9622766380,50.2978160159,0.0463269358,2.6935804103,15194,4986,9185,25,882,116,33.0680461600,60.9165671840,0.1658044834,5.8495821727
1197,"01","31000","a","nen5F.0005","1","Å@35Å`39çŒ",35151,10201,22320,79,2161,390,29.3461062685,64.2098903944,0.2272661891,6.2167371480,17771,6179,10588,19,734,251,35.2682648402,60.4337899543,0.1084474886,4.1894977169,17380,4022,11732,60,1427,139,23.3281132185,68.0470970361,0.3480076562,8.2767820892
1198,"01","31000","a","nen5F.0006","1","Å@40Å`44çŒ",38266,8875,25513,184,3252,442,23.4639382403,67.4518824027,0.4864636210,8.5977157360,19221,5536,12256,40,1091,298,29.2554034772,64.7677429583,0.2113829731,5.7654705913,19045,3339,13257,144,2161,144,17.6657319719,70.1391460769,0.7618644516,11.4332574996
1199,"01","31000","a","nen5F.0007","1","Å@45Å`49çŒ",32796,6659,22245,326,3165,401,20.5556413027,68.6680043217,1.0063281371,9.7700262386,16234,4246,10420,72,1224,272,26.6006766069,65.2800400952,0.4510712943,7.6682120035,16562,2413,11825,254,1941,129,14.6838678269,71.9588632629,1.5456702976,11.8115986125
1200,"01","31000","a","nen5F.0008","1","Å@50Å`54çŒ",34046,5166,24695,649,3215,321,15.3180133432,73.2246108228,1.9243884359,9.5329873981,16672,3489,11563,133,1276,211,21.1955531256,70.2448210923,0.8079703542,7.7516554280,17374,1677,13132,516,1939,110,9.7138554217,76.0658016682,2.9888785913,11.2314643188
1201,"01","31000","a","nen5F.0009","1","Å@55Å`59çŒ",37706,4110,28636,1363,3301,296,10.9863672815,76.5463779738,3.6434108527,8.8238438920,18514,2956,13670,267,1422,199,16.1397761398,74.6382746383,1.4578214578,7.7641277641,19192,1154,14966,1096,1879,97,6.0434668761,78.3765383608,5.7397224404,9.8402723226
1202,"01","31000","a","nen5F.0010","1","Å@60Å`64çŒ",43188,3632,32951,2690,3568,347,8.4778599939,76.9146378469,6.2790317686,8.3284703905,21426,2610,16465,564,1571,216,12.3055162659,77.6284771334,2.6591230552,7.4068835455,21762,1022,16486,2126,1997,131,4.7247006611,76.2146918774,9.8284868938,9.2321205677
1203,"01","31000","a","nen5F.0011","1","Å@65Å`69çŒ",45580,2562,34238,4729,3704,347,5.6640063670,75.6925253686,10.4547564831,8.1887117812,22270,1606,17910,947,1609,198,7.2761870243,81.1435302646,4.2905038057,7.2897789054,23310,956,16328,3782,2095,149,4.1276283407,70.4978196106,16.3291740426,9.0453780061
1204,"01","31000","a","nen5F.0012","1","Å@70Å`74çŒ",33713,1259,24427,5813,1991,223,3.7593311436,72.9381905046,17.3574201254,5.9450582263,15539,614,12971,1023,800,131,3.9849428868,84.1835410177,6.6394080997,5.1921079958,18174,645,11456,4790,1191,92,3.5670832872,63.3558234709,26.4904324743,6.5866607676
1205,"01","31000","a","nen5F.0013","1","Å@75Å`79çŒ",29848,793,19379,8139,1274,263,2.6804123711,65.5027885753,27.5105627852,4.3062362684,12549,271,10439,1272,458,109,2.1784565916,83.9147909968,10.2250803859,3.6816720257,17299,522,8940,6867,816,154,3.0446194226,52.1434820647,40.0524934383,4.7594050744
1206,"01","31000","a","nen5F.0014","1","Å@80Å`84çŒ",27465,596,14480,11341,790,258,2.1906127100,53.2215973830,41.6841254089,2.9036644981,10389,137,8285,1687,198,82,1.3291937518,80.3822644805,16.3675172213,1.9210245464,17076,459,6195,9654,592,176,2.7159763314,36.6568047337,57.1242603550,3.5029585799
1207,"01","31000","a","nen5F.0015","1","Å@85Å`89çŒ",19969,462,7228,11514,480,285,2.3470839260,36.7201788254,58.4942084942,2.4385287543,6392,69,4443,1733,78,69,1.0912541515,70.2672781907,27.4078760082,1.2335916495,13577,393,2785,9781,402,216,2.9413966021,20.8442481850,73.2055983834,3.0087568296
1208,"01","31000","a","nen5F.0016","1","Å@90Å`94çŒ",9441,187,1886,6973,223,172,2.0174776136,20.3473945409,75.2292588197,2.4058690258,2291,13,1229,1001,18,30,0.5749668288,54.3564794339,44.2724458204,0.7961079169,7150,174,657,5972,205,142,2.4828767123,9.3750000000,85.2168949772,2.9252283105
1209,"01","31000","a","nen5F.0017","1","Å@95Å`99çŒ",2595,46,260,2205,32,52,1.8088871412,10.2241447110,86.7086118757,1.2583562721,413,5,175,227,2,4,1.2224938875,42.7872860636,55.5012224939,0.4889975550,2182,41,85,1978,30,48,1.9212746017,3.9831302718,92.6897844424,1.4058106842
1210,"01","31000","a","nen5F.0018","1","Å@100çŒà»è„",481,11,20,434,4,12,2.3454157783,4.2643923241,92.5373134328,0.8528784648,66,1,12,53,-,-,1.5151515152,18.1818181818,80.3030303030,0.0000000000,415,10,8,381,4,12,2.4813895782,1.9851116625,94.5409429280,0.9925558313
1211,"01","31000","a","nenH.0001","1","Å@ïΩãœîNóÓ",54.1651325311,33.4499911838,57.4833259787,80.1740723694,56.0429842574,53.3004750594,-,-,-,-,52.0618626188,34.1235206234,58.7031778798,78.6272928177,56.2639113992,49.1309819213,-,-,-,-,56.0429768992,32.5452908887,56.2693554698,80.4691597454,55.9075300872,58.5726131779,-,-,-,-
1212,"01","31000","a","nen653.0001","1","Å@ÅiçƒåfÅj65çŒà»è„",169092,5916,101918,51148,8498,1612,3.5323620731,60.8538332935,30.5397659422,5.0740386912,69909,2716,55464,7943,3163,623,3.9199838351,80.0508039142,11.4640764368,4.5651358139,99183,3200,46454,43205,5335,989,3.2588549199,47.3083895146,43.9996333788,5.4331221867
1213,"01","31000","a","nen653.0002","2","Å@Å@ÅiçƒåfÅj75çŒà»è„",89799,2095,43253,40606,2803,1042,2.3603772097,48.7319310026,45.7496310150,3.1580607727,32100,496,24583,5973,754,294,1.5594541910,77.2904483431,18.7794755706,2.3706218952,57699,1599,18670,34633,2049,748,2.8076767748,32.7825674703,60.8119260417,3.5978297133
1214,"01","31000","a","nen653.0003","3","Å@Å@Å@ÅiçƒåfÅj85çŒà»è„",32486,706,9394,21126,739,521,2.2086657281,29.3883935555,66.0910370718,2.3119036446,9162,88,5859,3014,98,103,0.9714096479,64.6760128049,33.2707804393,1.0817971078,23324,618,3535,18112,641,418,2.6979830612,15.4326377368,79.0709857679,2.7983934340
1215,"","","","","","32 ìáç™åß",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,"01","32000","a","nen5F.0000","0","ëçêîÅi15çŒà»è„îNóÓÅj",599525,134770,356589,73508,29719,4939,22.6661912659,59.9726532411,12.3628877908,4.9982677022,284012,78950,178660,11362,12460,2580,28.0529577305,63.4824753404,4.0372096990,4.4273572302,315513,55820,177929,62146,17259,2359,17.8250956398,56.8183705142,19.8451879906,5.5113458554
1217,"01","32000","a","nen5F.0001","1","Å@15Å`19çŒ",31126,30810,114,4,12,186,99.5798319328,0.3684550743,0.0129282482,0.0387847447,16385,16266,46,1,6,66,99.6752251976,0.2818800172,0.0061278265,0.0367669588,14741,14544,68,3,6,120,99.4733602353,0.4650844675,0.0205184324,0.0410368648
1218,"01","32000","a","nen5F.0002","1","Å@20Å`24çŒ",24854,22255,1992,8,177,422,91.0895546824,8.1532416503,0.0327439424,0.7244597250,12763,11665,760,4,55,279,93.4396026914,6.0877923742,0.0320410125,0.4405639218,12091,10590,1232,4,122,143,88.6340810177,10.3113491798,0.0334784064,1.0210913960
1219,"01","32000","a","nen5F.0003","1","Å@25Å`29çŒ",28673,17343,10343,15,668,304,61.1336317812,36.4588106736,0.0528746167,2.3546829285,14645,9694,4514,6,240,191,67.0679396707,31.2301093123,0.0415110004,1.6604400166,14028,7649,5829,9,428,113,54.9694574201,41.8900467122,0.0646784046,3.0758174632
1220,"01","32000","a","nen5F.0004","1","Å@30Å`34çŒ",33915,12522,19674,33,1383,303,37.2545519457,58.5326669047,0.0981792217,4.1146019279,17238,7466,9075,5,506,186,43.7837203847,53.2195636875,0.0293220737,2.9673938541,16677,5056,10599,28,877,117,30.5314009662,64.0036231884,0.1690821256,5.2958937198
1221,"01","32000","a","nen5F.0005","1","Å@35Å`39çŒ",39702,10845,26090,82,2365,320,27.5379615053,66.2485399421,0.2082169519,6.0052816007,20397,6886,12439,18,864,190,34.0772999456,61.5578759836,0.0890780423,4.2757460286,19305,3959,13651,64,1501,130,20.6466753585,71.1916558018,0.3337679270,7.8279009126
1222,"01","32000","a","nen5F.0006","1","Å@40Å`44çŒ",44224,9889,30314,204,3448,369,22.5493102269,69.1232470642,0.4651693079,7.8622734010,22510,6374,14532,50,1330,224,28.6009153729,65.2068563224,0.2243560980,5.9678722068,21714,3515,15782,154,2118,145,16.2965366962,73.1698270666,0.7139876675,9.8196485697
1223,"01","32000","a","nen5F.0007","1","Å@45Å`49çŒ",38299,7378,26876,339,3375,331,19.4321533923,70.7859249895,0.8928571429,8.8890644753,19288,4836,12796,81,1363,212,25.3512266723,67.0790522122,0.4246173202,7.1451037953,19011,2542,14080,258,2012,119,13.4554308702,74.5289011222,1.3656574211,10.6500105865
1224,"01","32000","a","nen5F.0008","1","Å@50Å`54çŒ",39816,5873,29573,722,3371,277,14.8536887630,74.7945066896,1.8260451706,8.5257593768,19752,4121,13791,156,1494,190,21.0663531336,70.4989264901,0.7974644719,7.6372559043,20064,1752,15782,566,1877,87,8.7700855984,79.0008509786,2.8332582470,9.3958051760
1225,"01","32000","a","nen5F.0009","1","Å@55Å`59çŒ",44427,5055,34219,1486,3389,278,11.4498629641,77.5079843258,3.3658746517,7.6762780584,22360,3786,16522,289,1591,172,17.0632774473,74.4636740580,1.3025058590,7.1705426357,22067,1269,17697,1197,1798,106,5.7784253905,80.5837621238,5.4505714676,8.1872410182
1226,"01","32000","a","nen5F.0010","1","Å@60Å`64çŒ",51841,4690,40109,2991,3703,348,9.1080341017,77.8921406793,5.8085565028,7.1912687161,26151,3572,19980,599,1793,207,13.7681159420,77.0120259019,2.3088189948,6.9110391613,25690,1118,20129,2392,1910,141,4.3759051235,78.7858624604,9.3624016596,7.4758307566
1227,"01","32000","a","nen5F.0011","1","Å@65Å`69çŒ",58378,3758,45194,5601,3467,358,6.4770768700,77.8938297139,9.6535677353,5.9755256808,29027,2589,23438,1159,1636,205,8.9827215322,81.3198251336,4.0212337798,5.6762195545,29351,1169,21756,4442,1831,153,4.0036988835,74.5119528735,15.2133707788,6.2709774642
1228,"01","32000","a","nen5F.0012","1","Å@70Å`74çŒ",42872,1638,32112,7056,1854,212,3.8396624473,75.2742616034,16.5400843882,4.3459915612,19641,878,16662,1181,796,124,4.4986422094,85.3717272122,6.0511349080,4.0784956704,23231,760,15450,5875,1058,88,3.2839303461,66.7588471676,25.3856457676,4.5715767187
1229,"01","32000","a","nen5F.0013","1","Å@75Å`79çŒ",39199,1061,26428,10312,1136,262,2.7249146056,67.8737447672,26.4838071757,2.9175334515,16655,458,13957,1638,465,137,2.7727327764,84.4957016588,9.9164547766,2.8151107882,22544,603,12471,8674,671,125,2.6896828583,55.6269235916,38.6903965387,2.9929970115
1230,"01","32000","a","nen5F.0014","1","Å@80Å`84çŒ",38046,856,20699,15476,717,298,2.2676698103,54.8346932288,40.9981985801,1.8994383808,14805,247,11971,2265,221,101,1.6798150163,81.4132208923,15.4039717084,1.5029923830,23241,609,8728,13211,496,197,2.6427703524,37.8753688596,57.3294566915,2.1524040965
1231,"01","32000","a","nen5F.0015","1","Å@85Å`89çŒ",26963,513,9946,15777,412,315,1.9250975683,37.3236265386,59.2051936355,1.5460822576,8605,93,6166,2218,72,56,1.0878465318,72.1253947830,25.9445549187,0.8422037665,18358,420,3780,13559,340,259,2.3205701972,20.8851317752,74.9157412012,1.8785568263
1232,"01","32000","a","nen5F.0016","1","Å@90Å`94çŒ",12867,211,2522,9705,191,238,1.6707577797,19.9699105234,76.8469395835,1.5123921134,3082,14,1723,1292,25,28,0.4584151932,56.4178127046,42.3051735429,0.8185985593,9785,197,799,8413,166,210,2.0574412533,8.3446475196,87.8642297650,1.7336814621
1233,"01","32000","a","nen5F.0017","1","Å@95Å`99çŒ",3701,66,349,3141,45,100,1.8328242155,9.6917522910,87.2257706193,1.2496528742,614,5,263,334,2,10,0.8278145695,43.5430463576,55.2980132450,0.3311258278,3087,61,86,2807,43,90,2.0353687020,2.8695362029,93.6603269937,1.4347681014
1234,"01","32000","a","nen5F.0018","1","Å@100çŒà»è„",622,7,35,556,6,18,1.1589403974,5.7947019868,92.0529801325,0.9933774834,94,-,25,66,1,2,0.0000000000,27.1739130435,71.7391304348,1.0869565217,528,7,10,490,5,16,1.3671875000,1.9531250000,95.7031250000,0.9765625000
1235,"01","32000","a","nenH.0001","1","Å@ïΩãœîNóÓ",55.4619231892,33.9525784670,58.3709550771,80.9153969636,55.1911739964,55.1578254707,-,-,-,-,53.2613621960,35.0755161495,59.5421303034,79.2013729977,55.4687800963,49.9341085271,-,-,-,-,57.4427789029,32.3643317807,57.1949682177,81.2287677405,54.9907584449,60.8709198813,-,-,-,-
1236,"01","32000","a","nen653.0001","1","Å@ÅiçƒåfÅj65çŒà»è„",222648,8110,137285,67624,7828,1801,3.6722255679,62.1629453875,30.6202936875,3.5445353571,92523,4284,74205,10153,3218,663,4.6636185500,80.7805355976,11.0526888744,3.5031569780,130125,3826,63080,57471,4610,1138,2.9661903913,48.9041531317,44.5556528953,3.5740035818
1237,"01","32000","a","nen653.0002","2","Å@Å@ÅiçƒåfÅj75çŒà»è„",121398,2714,59979,54967,2507,1231,2.2585235547,49.9130376892,45.7421754725,2.0862632836,43855,817,34105,7813,786,334,1.8772546587,78.3644677282,17.9522529354,1.8060246777,77543,1897,25874,47154,1721,897,2.4750150040,33.7577955797,61.5218015291,2.2453878872
1238,"01","32000","a","nen653.0003","3","Å@Å@Å@ÅiçƒåfÅj85çŒà»è„",44153,797,12852,29179,654,671,1.8329423670,29.5570580930,67.1059288901,1.5040706499,12395,112,8177,3910,100,96,0.9106431417,66.4850800878,31.7912025368,0.8130742337,31758,685,4675,25269,554,575,2.1967097457,14.9921431549,81.0345380496,1.7766090498
1239,"","","","","","33 â™éRåß",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,"01","33000","a","nen5F.0000","0","ëçêîÅi15çŒà»è„îNóÓÅj",1639016,415381,956448,161186,86344,19657,25.6509520125,59.0633701360,9.9536915533,5.3319862983,775462,228255,477223,25944,33321,10719,29.8472820281,62.4030556671,3.3925122558,4.3571500491,863554,187126,479225,135242,53023,8938,21.8959158265,56.0748921153,15.8248850946,6.2043069636
1241,"01","33000","a","nen5F.0001","1","Å@15Å`19çŒ",95478,94421,411,5,25,616,99.5351141658,0.4332609475,0.0052708144,0.0263540722,48551,48030,160,3,13,345,99.6349002199,0.3319088910,0.0062232917,0.0269675974,46927,46391,251,2,12,271,99.4320130316,0.5379801097,0.0042866941,0.0257201646
1242,"01","33000","a","nen5F.0002","1","Å@20Å`24çŒ",90711,81505,6240,28,461,2477,92.3736881474,7.0721037242,0.0317337988,0.5224743296,44920,40901,2442,11,137,1429,94.0447448897,5.6149548182,0.0252925893,0.3150077027,45791,40604,3798,17,324,1048,90.7493909662,8.4884786447,0.0379947701,0.7241356190
1243,"01","33000","a","nen5F.0003","1","Å@25Å`29çŒ",93212,58115,30741,53,1773,2530,64.0865882976,33.8997816546,0.0584459981,1.9551840498,46322,31210,13181,16,510,1405,69.4837144066,29.3452367700,0.0356212570,1.1354275664,46890,26905,17560,37,1263,1125,58.7894679340,38.3699333552,0.0808478095,2.7597509013
1244,"01","33000","a","nen5F.0004","1","Å@30Å`34çŒ",102843,39606,57663,102,3840,1632,39.1321101461,56.9730562883,0.1007795595,3.7940540060,51114,22622,26128,27,1272,1065,45.1997042898,52.2048392575,0.0539471318,2.5415093209,51729,16984,31535,75,2568,567,33.1965130370,61.6375434893,0.1465931746,5.0193502991
1245,"01","33000","a","nen5F.0005","1","Å@35Å`39çŒ",116575,32561,76287,222,6071,1434,28.2792402359,66.2552869959,0.1928070800,5.2726656882,58462,19326,36122,55,1992,967,33.6133576833,62.8263327246,0.0956604922,3.4646490999,58113,13235,40165,167,4079,467,22.9590951671,69.6752593415,0.2896991986,7.0759462929
1246,"01","33000","a","nen5F.0006","1","Å@40Å`44çŒ",139261,31904,95206,582,9865,1704,23.1932944161,69.2120357379,0.4230973342,7.1715725118,69762,19216,45804,133,3501,1108,27.9896291549,66.7171614181,0.1937250561,5.0994843709,69499,12688,49402,449,6364,596,18.4142925562,71.6978941410,0.6516407123,9.2361725905
1247,"01","33000","a","nen5F.0007","1","Å@45Å`49çŒ",115516,22269,80806,972,10281,1188,19.4781680778,70.6790987335,0.8501854314,8.9925477573,56907,13589,38493,214,3833,778,24.2103012703,68.5795221721,0.3812645869,6.8289119706,58609,8680,42313,758,6448,410,14.9143456073,72.7039983505,1.3024278768,11.0792281654
1248,"01","33000","a","nen5F.0008","1","Å@50Å`54çŒ",108079,15668,79799,1823,9874,915,14.6205815386,74.4643723639,1.7011309768,9.2139151207,53106,9978,38267,346,3950,565,18.9908833102,72.8326449820,0.6585333359,7.5179383719,54973,5690,41532,1477,5924,350,10.4168573678,76.0339051315,2.7039891621,10.8452483386
1249,"01","33000","a","nen5F.0009","1","Å@55Å`59çŒ",111640,11394,86453,3494,9379,920,10.2908236994,78.0825505780,3.1557080925,8.4709176301,54451,7705,41411,732,4044,559,14.2971127440,76.8407184740,1.3582720998,7.5038966823,57189,3689,45042,2762,5335,361,6.4915182656,79.2602238333,4.8602801436,9.3879777574
1250,"01","33000","a","nen5F.0010","1","Å@60Å`64çŒ",124825,9572,97807,6690,9750,1006,7.7306390780,78.9919156188,5.4030479975,7.8743973057,61242,6717,48127,1450,4328,620,11.0801359243,79.3886707796,2.3918709379,7.1393223582,63583,2855,49680,5240,5422,386,4.5176195073,78.6113264870,8.2915328259,8.5795211798
