1,"ïΩê¨27îNçëê®í≤ç∏êlå˚ìôäÓñ{èWåvÅiëçñ±è»ìùåvã«Åj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
110,"0202","13107","0","ñnìcãÊ",124269,1143,1001,957,880,873,901,844,851,874,799,808,795,827,841,840,812,884,882,889,950,962,956,1054,1268,1340,1557,1673,1812,1927,1955,2178,2151,2158,2090,2081,2035,2129,2083,2182,2136,2216,2317,2414,2243,2220,2136,2101,2089,1981,1583,1895,1789,1661,1541,1505,1497,1502,1359,1313,1367,1386,1377,1479,1578,1605,1733,1893,1912,1789,1028,1080,1379,1288,1356,1261,1142,967,927,1043,966,896,752,658,554,533,448,343,304,259,226,164,130,96,60,52,45,22,11,10,7,5,3,5,2,-,-,1,-,-,-,-,1387,44.2574746505,43.4975479269,4854,4269,4111,4417,5580,8924,10658,10565,11410,9890,8391,7038,7425,8355,6364,5045,3393,1580,502,95,15,1,-,13234,84298,25350,10631,2193,16,10.7696814830,68.6007714718,20.6295470451,8.6513891375,1.7846389219,0.0130206214
111,"0202","13108","0","ç]ìåãÊ",234651,2350,2270,2297,2209,2163,2140,2050,2019,1994,1833,1860,1845,1832,1837,1771,1698,1734,1626,1686,1743,1792,1898,1955,2271,2330,2492,2521,2735,2868,3024,3292,3621,3787,3694,3731,3799,3857,4082,4127,4341,4562,4688,4919,4782,4606,4612,4397,4297,4201,3340,3855,3519,3144,3094,2784,2799,2644,2682,2416,2453,2451,2512,2660,2794,2952,3206,3523,3579,3370,1948,2064,2557,2491,2393,2399,2133,1695,1765,1669,1621,1511,1309,1168,996,769,656,548,476,417,346,253,197,134,104,65,44,27,30,17,6,6,6,2,1,1,-,-,-,-,-,-,812,43.2968046391,43.3296737767,11289,10036,9145,8487,10246,13640,18125,20206,23557,20847,16396,12994,13369,15626,11904,8883,5753,2443,753,124,16,-,-,30470,157867,45502,17972,3336,16,13.0303328358,67.5109797767,19.4586873875,7.6856298564,1.4266225908,0.0068423146
112,"0202","13109","0","ïiêÏãÊ",186371,1762,1602,1591,1464,1426,1390,1326,1337,1253,1236,1155,1184,1179,1159,1135,1226,1119,1173,1248,1379,1392,1505,1590,1910,2089,2295,2496,2699,3017,3049,3240,3301,3256,3201,3076,3219,3274,3411,3434,3434,3590,3558,3695,3498,3377,3176,3265,3159,3101,2438,2948,2789,2479,2380,2286,2083,2231,2062,1873,1845,1938,1824,1945,1960,2013,2287,2425,2509,2492,1493,1531,1827,1769,1641,1590,1487,1163,1225,1173,1151,1090,921,853,784,704,594,455,418,407,320,268,179,151,88,70,41,40,20,14,13,11,5,5,2,1,1,1,-,-,-,-,6407,43.1812251339,42.4335588633,7845,6542,5812,6145,8486,13556,16074,16772,17718,15139,12882,10094,9680,11206,8358,6199,4352,2194,756,128,24,2,-,20199,126546,33219,13655,3104,26,11.2239114490,70.3173968127,18.4586917383,7.5876286368,1.7247894023,0.0144473339
113,"0202","13110","0","ñ⁄çïãÊ",126973,1216,1131,1081,985,1079,1017,939,942,870,845,819,830,836,853,906,871,889,898,924,1015,1142,1160,1278,1417,1559,1628,1778,2058,2117,2199,2323,2481,2511,2372,2411,2429,2419,2431,2549,2455,2307,2404,2364,2206,2163,2166,2106,2158,2198,1767,2077,1940,1749,1689,1638,1595,1473,1392,1241,1247,1204,1189,1161,1230,1267,1354,1619,1618,1518,988,1062,1134,1156,1117,1048,925,791,809,782,797,709,674,648,587,530,421,388,395,282,237,215,166,122,99,76,50,38,22,20,10,6,6,4,3,1,2,1,-,-,-,-,949,42.6148828795,41.4334442596,5492,4613,4244,4597,6556,9780,12098,12283,11444,10395,9093,6948,6051,7097,5517,4104,3148,1723,678,140,20,3,-,14349,89245,22430,9816,2564,23,11.3859264902,70.8158763410,17.7981971688,7.7889925728,2.0345331048,0.0182504920
114,"0202","13111","0","ëÂìcãÊ",341820,2802,2651,2629,2572,2592,2541,2535,2439,2492,2354,2380,2599,2462,2605,2544,2647,2519,2558,2807,3091,3313,3369,3706,4234,4476,4683,4896,4998,5096,5042,5318,5195,5259,5096,5015,5095,5074,5273,5426,5684,5760,6153,6295,6152,6099,6034,6178,6020,5880,4738,5565,5210,4772,4627,4571,4385,4147,4018,3771,3800,3781,3754,3851,4035,4316,4648,5021,5116,4868,3027,3130,3814,3626,3581,3425,2846,2544,2440,2386,2358,2142,1855,1789,1503,1325,1194,998,882,801,653,506,375,303,214,152,109,73,75,28,24,10,10,4,3,3,-,1,1,-,-,1,1977,43.7783697178,43.5927340702,13246,12361,12590,13622,19098,24715,25883,26552,30459,28850,24745,20121,19737,22680,17576,12574,8614,4528,1550,309,30,2,1,38197,233782,67864,27608,6420,33,11.2396018161,68.7911771024,19.9692210815,8.1237512616,1.8891076173,0.0097103663
115,"0202","13112","0","ê¢ìcíJãÊ",419829,3545,3283,3251,3214,3244,3329,3279,3290,3206,3105,3136,3092,3238,3295,3322,3313,3333,3283,3914,4943,5144,4994,4588,4407,4261,4302,4438,4712,4781,4970,5422,5696,5714,5801,5929,6279,6371,6518,6492,6828,6925,7133,7094,7117,6838,6933,7046,6951,7176,5803,6863,6316,6016,5552,5325,5286,5004,4771,4434,4428,4247,4088,4123,4247,4381,4833,5314,5513,5276,3217,3368,3914,3736,3751,3610,3214,2786,2881,2839,2814,2729,2394,2252,2067,1773,1641,1516,1270,1119,947,649,519,387,265,175,145,100,45,56,30,23,9,7,7,2,2,1,-,-,-,-,23274,43.3112594722,43.2618378530,16537,16209,16083,18786,23394,23203,28562,32488,35107,33909,30072,23923,21086,24153,18379,14534,11215,6493,1995,376,48,3,-,48829,270530,77196,34664,8915,51,12.3132982814,68.2200451388,19.4666565798,8.7412843111,2.2481118634,0.0128607633
116,"0202","13113","0","èaíJãÊ",95812,886,849,758,727,688,642,610,544,599,542,481,503,521,510,511,501,521,503,579,674,677,745,811,1016,1037,1243,1378,1489,1610,1682,1713,1927,1941,1865,1943,1976,1986,1898,1938,1922,1781,1912,1783,1678,1639,1593,1571,1618,1648,1392,1580,1407,1366,1228,1205,1187,1134,1078,954,974,931,971,931,991,1003,1019,1199,1209,1194,690,752,838,826,784,785,667,564,577,636,638,533,481,510,441,376,322,285,251,220,193,145,119,78,66,55,33,33,11,17,11,5,3,2,1,1,1,-,-,-,-,-,2740,43.3468927282,41.9461297071,3908,2937,2526,2778,4286,7402,9389,9720,8793,7822,6786,5327,4827,5311,3985,3082,2341,1271,463,105,12,1,-,9371,67130,16571,7275,1852,13,10.0685490803,72.1269554753,17.8044954444,7.8165291387,1.9898573148,0.0139676809
117,"0202","13114","0","íÜñÏãÊ",152540,1224,1056,1053,928,948,891,863,825,802,789,718,776,795,803,851,861,832,877,1006,1327,1399,1568,1781,2093,2214,2429,2603,2726,3008,3120,3127,3287,3095,3047,3080,2938,2971,2895,2814,2819,2886,2871,2794,2617,2591,2557,2619,2458,2433,1908,2361,2104,1951,1878,1831,1799,1708,1632,1481,1512,1443,1506,1499,1605,1689,1789,1983,1999,1858,1218,1190,1365,1382,1400,1312,1088,938,960,1030,1054,932,808,805,746,639,563,457,422,357,282,254,195,150,103,82,47,23,29,9,7,5,3,-,4,1,-,-,-,-,-,-,2079,43.2783545238,41.3850574713,5209,4170,3943,4903,9055,13886,15636,14437,13759,11975,10125,8132,7742,8847,6649,5070,3930,2081,784,115,13,-,-,13322,109650,27489,11993,2993,13,8.8541216661,72.8760276749,18.2698506590,7.9708362964,1.9892197978,0.0086401127
118,"0202","13115","0","êôï¿ãÊ",258012,2233,2088,1977,1826,1891,1859,1843,1763,1789,1644,1693,1733,1715,1719,1751,1791,1755,1707,1959,2324,2685,2822,2885,3189,3464,3573,3809,4080,4222,4291,4579,4586,4473,4425,4404,4447,4507,4457,4424,4372,4369,4487,4539,4345,4382,4195,4157,4191,4233,3338,4191,3724,3539,3260,3125,3204,3032,2912,2702,2711,2722,2622,2638,2695,2682,2886,3341,3501,3393,2091,2165,2569,2543,2366,2290,2040,1787,1831,1806,1765,1699,1478,1496,1314,1170,1013,864,800,703,563,454,333,278,184,136,104,56,43,34,29,14,11,5,3,1,3,2,-,-,-,-,4099,43.3775643626,42.2966512448,10015,8898,8611,9536,15045,19975,22467,22207,22122,20114,17839,14561,13359,15212,11933,9229,7157,3943,1385,266,34,5,-,27524,177225,49164,22019,5633,39,10.8399333630,69.7975290749,19.3625375621,8.6718679233,2.2184764073,0.0153595917
119,"0202","13116","0","ñLìáãÊ",135110,945,889,908,797,812,770,777,718,693,699,658,665,680,723,681,722,714,730,877,1020,1341,1409,1635,1961,2045,2160,2279,2391,2538,2603,2686,2745,2723,2700,2589,2644,2622,2586,2538,2497,2489,2584,2494,2446,2253,2315,2294,2220,2198,1697,2043,1896,1760,1695,1652,1588,1564,1504,1395,1430,1415,1396,1513,1414,1544,1708,1927,1823,1806,1051,1089,1318,1267,1214,1177,969,813,887,828,839,715,632,655,551,521,446,383,338,320,238,205,146,109,78,69,46,27,20,13,11,6,3,4,2,1,1,-,-,-,-,-,1885,43.4494088947,41.7559984520,4351,3657,3407,4063,8391,11971,13443,12887,12266,10724,9046,7481,7282,8315,6065,4336,3074,1725,607,117,16,1,-,11415,97554,24256,9876,2466,17,8.5682116720,73.2249953087,18.2067930193,7.4130230813,1.8510039407,0.0127603678
120,"0202","13117","0","ñkãÊ",161495,1312,1245,1227,1136,1166,1151,1081,996,977,1034,1002,1015,998,1020,1042,1126,1016,1076,1173,1317,1331,1447,1571,1789,1955,2042,2182,2269,2493,2462,2527,2557,2604,2582,2596,2480,2579,2618,2650,2742,2769,2770,2800,2816,2692,2600,2513,2442,2538,1876,2332,2157,2023,1927,1926,1856,1950,1758,1659,1761,1857,1901,1981,2015,2203,2403,2614,2574,2543,1553,1670,1928,1906,1892,1833,1622,1413,1363,1381,1411,1254,1054,1062,933,788,696,595,508,422,356,288,194,164,99,88,67,29,25,19,20,9,4,6,1,4,-,-,2,-,-,-,1994,45.2397821957,44.3750000000,6086,5239,5077,5708,8093,11448,12866,13069,13847,11969,10365,8984,9957,11687,9229,7190,5091,2577,833,160,24,2,-,16402,106306,36793,15877,3596,26,10.2833211077,66.6491119178,23.0675669745,9.9541695663,2.2545313196,0.0163008382
121,"0202","13118","0","çrêÏãÊ",96485,821,846,799,775,787,780,771,765,715,651,705,733,736,707,673,719,695,714,758,726,802,852,884,1000,1065,1131,1246,1245,1292,1299,1373,1429,1600,1432,1444,1579,1544,1623,1638,1660,1726,1775,1738,1705,1713,1631,1593,1577,1458,1200,1418,1434,1307,1255,1126,1167,1198,1083,1055,1107,1122,1112,1091,1238,1383,1503,1598,1615,1483,938,924,1112,1137,1126,1047,893,737,770,752,824,732,576,573,499,405,364,298,254,219,184,145,125,75,61,43,37,24,10,6,5,4,3,1,-,-,1,-,-,-,-,-,156,44.5108586199,44.1205487449,4028,3682,3554,3612,4603,6213,7278,8044,8657,7459,6540,5610,5946,7137,5346,3976,2785,1319,449,82,8,1,-,11264,63962,21103,8620,1859,9,11.6932595584,66.3995266223,21.9072138193,8.9484994135,1.9298445951,0.0093429808
122,"0202","13119","0","î¬ã¥ãÊ",268972,2146,2132,2181,2040,2077,2002,1929,2051,1784,1811,1850,1858,1888,1937,1970,2061,1996,2006,2277,2643,2790,2988,2897,3231,3095,3301,3386,3637,3682,3782,3957,4040,3948,3961,3978,4108,4155,4176,4216,4411,4419,4645,4793,4604,4727,4425,4394,4284,4282,3304,3975,3800,3595,3404,3324,3230,3142,3203,2726,2879,2991,3018,3207,3235,3412,3703,3907,4077,3894,2438,2422,2959,2875,2892,2717,2349,2004,2048,2038,1948,1831,1518,1512,1349,1099,1010,867,729,612,519,410,294,166,174,109,91,44,42,31,19,13,12,5,5,1,-,-,1,-,-,-,6842,44.0144165109,43.6146828844,10576,9577,9503,10983,15001,17788,19884,21066,23188,20689,18098,15180,15863,18019,13865,10387,7309,3737,1153,227,36,1,-,29656,177740,54734,22850,5154,37,11.3134704154,67.8060504330,20.8804791516,8.7170487926,1.9661999771,0.0141151337
123,"0202","13120","0","ó˚înãÊ",345833,2952,2919,2898,2829,2895,2864,2863,2965,2879,2794,2801,2861,3059,3058,3169,3163,3064,3216,3284,3378,3625,3786,3797,4031,4124,4078,4177,4378,4607,4667,5039,5026,5161,5139,5091,5347,5263,5389,5383,5865,5918,6125,6105,5974,5959,6112,5881,5830,5953,4872,5760,5239,4889,4580,4337,4337,4271,3956,3730,3626,3698,3590,3658,3745,3851,4180,4584,4478,4411,2598,2813,3324,3353,3239,3184,2891,2534,2530,2650,2662,2470,2197,2180,1870,1663,1415,1183,1132,1142,746,584,397,289,218,158,120,69,57,41,23,13,7,8,4,5,-,-,-,-,-,-,2531,43.1661219568,42.9375921376,14493,14365,14948,16105,19363,21907,25456,27247,30081,28648,24805,19920,18542,20251,15913,13267,10380,5618,1646,310,37,-,-,43806,232074,67422,31258,7611,37,12.7601936487,67.6005383016,19.6392680497,9.1051027958,2.2169984445,0.0107776826
124,"0202","13121","0","ë´óßãÊ",318549,2618,2544,2600,2524,2575,2538,2701,2739,2606,2465,2463,2585,2663,2696,2816,2824,2785,2923,2905,2978,3043,3137,3159,3407,3469,3456,3377,3632,3642,3635,3962,3921,4026,4086,4185,4263,4455,4653,4781,4957,5265,5719,5991,5911,5693,5664,5780,5410,5302,4243,5190,4711,4353,4004,3934,3877,3725,3585,3303,3299,3616,3457,3703,3906,4185,4388,4889,4981,4722,3007,2983,3980,3937,3865,3801,3398,2823,2937,2944,2927,2689,2237,2056,1758,1468,1157,967,838,695,527,395,313,180,150,101,99,39,32,21,12,10,4,5,2,-,1,-,-,-,-,-,2591,44.5655973262,44.7551378886,12861,13049,13223,14415,16215,17742,20180,23109,28579,26399,22192,17789,18867,21987,18566,15029,10208,4184,1139,203,21,1,-,39133,205487,71338,30785,5548,22,12.3855069345,65.0361756942,22.5783173713,9.7433836143,1.7559295856,0.0069629508
125,"0202","13122","0","äãè¸ãÊ",215413,1729,1754,1784,1753,1702,1748,1792,1749,1706,1647,1678,1736,1744,1868,1747,1779,1766,1879,2013,2022,2138,2162,2222,2344,2306,2421,2454,2471,2588,2598,2655,2676,2840,2895,2778,3023,3048,3202,3297,3438,3445,3746,3934,4065,3858,3817,3779,3548,3599,2895,3548,3267,3189,2947,2862,2742,2783,2525,2492,2424,2684,2481,2557,2764,2867,3162,3381,3375,3287,2003,2071,2579,2447,2411,2258,2125,1715,1870,1843,1799,1741,1439,1417,1188,1009,861,713,649,543,447,317,254,154,112,80,60,30,30,17,8,12,5,1,4,2,-,-,-,-,-,-,24,44.6042346638,44.8689735614,8722,8642,8773,9459,11172,12532,13844,16008,19048,17638,15813,12966,13353,15208,11766,9352,6794,3213,917,145,24,-,-,26137,141833,47419,20445,4299,24,12.1347886847,65.8496952026,22.0155161127,9.4921281960,1.9959236544,0.0111426303
126,"0202","13123","0","ç]åÀêÏãÊ",328081,2890,2852,2957,2894,2946,2905,2889,2940,2947,2987,2865,2924,3106,3231,3147,3247,3099,3195,3391,3524,3566,3568,3592,3910,3752,3751,3900,3929,4071,4128,4333,4555,4449,4406,4564,4534,4678,5048,5003,5434,5680,6144,6148,6311,6325,6239,6129,6058,5951,4675,5510,5080,4687,4435,4158,3842,3748,3560,3132,3312,3317,3379,3378,3659,3858,4025,4415,4490,4186,2607,2824,3466,3313,3467,3228,2869,2374,2476,2431,2428,2127,1806,1664,1434,1167,888,803,618,581,445,354,211,154,121,94,61,37,24,24,12,5,5,1,3,1,1,-,-,-,-,-,2019,42.4208708773,42.8295380612,14539,14668,15273,16456,18388,19779,22307,24697,30608,29052,23870,17594,17591,19723,16298,12578,8198,3335,934,158,15,1,-,44480,220342,61240,25219,4443,16,13.6415773687,67.5767185382,18.7817040931,7.7344186075,1.3626242862,0.0049070422
127,"0202","13201","2","î™â§éqés",281245,1822,1883,2013,2113,2165,2287,2283,2312,2376,2414,2317,2377,2414,2538,2607,2734,2597,2714,3958,5374,5400,5151,4378,3421,3002,2786,2805,2788,2705,2805,2893,2929,3037,2984,3097,3454,3452,3635,3706,4005,4073,4343,4616,4574,4487,4503,4449,4326,4387,3456,4264,3726,3636,3380,3248,3165,3268,3070,2978,2954,3169,3113,3303,3489,3742,4118,4552,4496,4281,2705,2916,3506,3444,3405,3270,2954,2511,2533,2343,2312,2056,1827,1617,1447,1227,1068,848,764,697,520,440,290,244,158,104,78,54,40,28,28,12,8,7,4,2,1,-,1,-,-,-,4879,43.8904315292,44.1885446846,9996,11672,12253,17377,21352,13889,14940,18252,22093,21121,18254,15435,16816,20152,16541,12653,8174,3897,1236,228,33,2,-,33921,179529,62916,26223,5396,35,12.2739410781,64.9605957317,22.7654631901,9.4885043746,1.9524833011,0.0126643654
128,"0202","13000","d","ìåãûìsÅ@êlå˚èWíÜínãÊ",6279790,53107,51562,51387,49804,50571,50193,49973,49642,48620,47186,46713,47844,48597,49818,49849,51154,49818,50626,56077,63511,67142,68577,68539,72077,72299,74282,76843,80487,83679,85116,90104,92477,94058,92698,93358,96116,97619,100420,101213,104963,107062,112286,114592,112444,109793,108201,108467,105466,105872,83998,100338,92951,86823,81861,77845,76430,74667,70423,65925,66218,67547,66117,68323,71811,75337,81247,88909,90093,86284,53079,55763,67015,65408,64536,61749,55002,46684,47889,47552,46859,43124,37320,35568,31198,26830,23066,19498,17165,15030,12104,9383,6838,5035,3633,2647,1983,1197,883,611,433,269,177,117,74,40,19,8,7,1,-,1,88546,43.5644904320,43.2984863577,256431,245614,242821,271186,348634,400407,462695,500331,556177,512004,439818,353663,349135,399612,314471,243986,174040,86863,27536,5107,677,35,1,744866,4194050,1252328,538245,120219,713,12.0309585602,67.7416364143,20.2274050255,8.6936486431,1.9417583930,0.0115162639
129,"0301","13000","a","ìåãûìs",6848581,53285,51993,51975,49823,50262,49872,49452,49374,48059,46897,46609,47906,48136,49143,49327,51120,50247,50484,58424,67324,70374,71347,72799,77677,78337,81141,82901,85823,87930,89748,93017,95384,95564,95421,95251,98852,99878,101976,102404,105237,108742,114184,117790,115083,113761,110228,108693,105255,103665,83649,98074,90583,85946,80169,76566,75828,73212,69980,66880,67530,68330,67887,70582,75230,79123,87245,96193,98685,95954,61645,66047,80620,80044,81074,78212,71410,61205,65070,65741,66387,62030,55410,54734,50824,46022,41578,37550,34328,30898,27259,23483,18553,15703,12524,10063,8343,5377,4132,3195,2334,1597,1078,710,455,232,143,80,47,23,13,17,116571,45.9614226657,44.9619553274,257338,243654,241121,277599,370534,427543,474637,508347,569560,511490,431338,353430,361152,439722,385997,329813,269020,171613,80326,23381,4072,306,17,742113,4285630,1704267,878548,279715,4395,11.0236467266,63.6604817878,25.3158714856,13.0503074119,4.1549997698,0.0652851080
130,"0301","13001","b","ésïî",6806711,53013,51686,51650,49517,49957,49525,49158,49028,47757,46584,46273,47591,47781,48805,48998,50768,49877,50129,58105,67037,70115,71074,72554,77370,78037,80844,82582,85471,87601,89404,92646,95003,95164,94988,94828,98410,99467,101491,101957,104758,108226,113603,117218,114538,113193,109714,108184,104783,103165,83269,97609,90137,85500,79714,76148,75390,72769,69492,66417,67018,67758,67327,70009,74575,78425,86474,95356,97803,95177,61157,65499,79968,79389,80430,77602,70857,60761,64559,65242,65878,61501,54879,54276,50374,45577,41184,37172,33994,30526,26960,23224,18290,15504,12353,9904,8227,5288,4076,3141,2295,1563,1059,698,450,229,142,79,46,23,13,17,116311,45.9283734904,44.9241914253,255823,242052,239448,275916,369150,425902,472629,506083,566778,509115,429108,351086,358094,435967,382888,327297,266607,169836,79275,23027,3999,303,17,737323,4263861,1689216,870361,276457,4319,11.0206116226,63.7310325242,25.2483558532,13.0091025948,4.1321445653,0.0645551835
131,"0301","13002","b","åSïî",41870,272,307,325,306,305,347,294,346,302,313,336,315,355,338,329,352,370,355,319,287,259,273,245,307,300,297,319,352,329,344,371,381,400,433,423,442,411,485,447,479,516,581,572,545,568,514,509,472,500,380,465,446,446,455,418,438,443,488,463,512,572,560,573,655,698,771,837,882,777,488,548,652,655,644,610,553,444,511,499,509,529,531,458,450,445,394,378,334,372,299,259,263,199,171,159,116,89,56,54,39,34,19,12,5,3,1,1,1,-,-,-,260,51.2753424658,54.1578947368,1515,1602,1673,1683,1384,1641,2008,2264,2782,2375,2230,2344,3058,3755,3109,2516,2413,1777,1051,354,73,3,-,4790,21769,15051,8187,3258,76,11.5116558520,52.3167507811,36.1715933670,19.6755587599,7.8298485941,0.1826484018
132,"0301","13100","1","ì¡ï ãÊïî",4705493,37979,36396,35738,34081,33670,32909,32684,32181,31323,30159,29951,30500,30438,31233,31323,32548,31763,31863,36475,42129,44735,46081,48852,55053,56796,59479,61228,64013,65841,67432,69847,71164,70950,70526,70213,72250,72719,73912,73750,75427,77468,80706,82959,80545,79613,77089,75710,73172,71462,57843,67548,62394,59171,54760,52091,51517,49873,47455,44904,45144,45442,45204,46631,49051,51973,57499,63348,65250,63662,40658,43325,52742,52700,53691,51799,47262,40583,43683,44330,45165,42196,37478,37145,34640,31125,28150,25481,23455,21007,18558,15964,12437,10604,8390,6753,5520,3534,2747,2097,1521,1006,702,471,290,149,98,58,33,18,8,15,82810,45.7566788594,44.4277253715,177864,159256,153445,174778,251517,317993,352700,368058,401291,355276,295964,238893,238301,290417,254257,221023,182584,116651,54148,15419,2618,215,15,490565,2994771,1137347,592673,189066,2848,10.6121271997,64.7842605690,24.6036122313,12.8209743130,4.0899624742,0.0616092429
133,"0301","13101","0","êÁë„ìcãÊ",29063,254,246,259,231,252,228,230,214,202,193,211,209,199,191,207,214,182,181,240,260,266,270,295,327,348,375,379,365,435,421,471,468,473,443,481,463,497,538,513,510,549,594,552,535,517,450,518,518,497,329,446,404,379,377,297,298,298,281,258,265,253,250,235,251,231,317,362,311,333,210,250,260,265,272,240,215,189,209,221,232,230,184,196,186,164,164,145,127,128,111,108,73,64,39,51,35,28,21,15,12,8,4,4,1,1,4,-,-,1,-,-,750,43.9852541235,42.4936594203,1242,1067,1017,1077,1506,1975,2336,2521,2747,2312,1903,1400,1220,1533,1287,1066,960,675,335,111,18,5,-,3326,18997,5990,3170,1144,23,11.7472539116,67.0963868188,21.1563592696,11.1962702645,4.0405467453,0.0812347685
134,"0301","13102","0","íÜâõãÊ",73647,883,754,784,687,632,641,550,531,489,447,406,388,400,379,331,349,334,363,319,343,366,370,501,658,746,870,955,1053,1171,1271,1497,1426,1492,1523,1460,1560,1694,1712,1630,1725,1737,1739,1761,1655,1597,1506,1537,1366,1303,997,1268,1072,993,877,828,763,743,596,615,562,572,620,531,587,620,678,786,794,740,517,482,633,610,634,602,543,464,444,522,538,468,435,418,421,342,353,314,272,248,218,202,135,156,102,70,54,44,38,17,25,12,9,8,2,3,-,-,1,1,-,-,157,43.2395019731,41.7579068430,3740,2658,1904,1708,2641,5320,7398,8321,8489,6709,5038,3279,2930,3515,2961,2511,2084,1405,665,178,34,2,-,8302,51833,13355,6879,2284,36,11.2967750714,70.5306844469,18.1725404817,9.3604572051,3.1079058375,0.0489862566
135,"0301","13103","0","ç`ãÊ",128566,1447,1404,1303,1220,1100,1060,961,983,898,860,756,761,723,716,674,670,670,690,685,718,762,858,959,1126,1329,1461,1538,1701,1840,2102,2232,2265,2390,2441,2515,2560,2624,2670,2563,2720,2712,2733,2781,2726,2651,2509,2404,2269,2325,1838,2149,1817,1763,1693,1526,1461,1370,1287,1193,1160,1144,1103,1084,1176,1203,1374,1541,1477,1527,971,941,1154,1087,1162,1058,988,846,886,869,914,910,755,786,785,685,631,577,576,482,422,439,316,320,234,188,165,82,81,60,54,28,22,14,12,6,3,-,1,-,-,-,105,44.0044332521,42.6582164689,6474,4762,3630,3433,5034,8642,11843,13137,13603,11345,8948,6471,5710,6890,5402,4503,3921,2688,1497,442,82,4,-,14866,88166,25429,13137,4713,86,11.5723838363,68.6325032500,19.7951129136,10.2264500510,3.6688177735,0.0669463884
136,"0301","13104","0","êVèhãÊ",166302,1159,1104,1042,979,919,882,848,842,776,768,753,724,746,788,857,820,835,852,1195,1726,2084,2302,2495,2780,2766,2939,2997,2892,2983,3057,2879,2967,2806,2745,2727,2757,2681,2606,2655,2590,2677,2806,2863,2711,2728,2510,2498,2538,2425,1869,2218,2123,2051,1908,1831,1729,1697,1606,1564,1536,1508,1344,1501,1618,1691,1783,2041,2130,2066,1348,1386,1718,1712,1713,1627,1477,1265,1428,1474,1494,1377,1243,1244,1169,1091,980,855,884,755,692,610,456,399,319,254,208,136,107,87,55,24,34,7,8,7,3,2,-,-,-,-,3761,45.2754658825,42.8608103388,5203,4116,3868,5428,12427,14868,14124,13289,13785,11840,10131,8132,7662,9368,8156,7138,6124,4166,2038,593,80,5,-,13187,111686,37668,20144,6882,85,8.1130299432,68.7125094592,23.1744605976,12.3931807975,4.2340086501,0.0522944980
137,"0301","13105","0","ï∂ãûãÊ",113734,913,850,897,868,839,799,805,795,799,677,704,677,669,688,692,732,692,654,846,1031,1218,1238,1338,1500,1479,1504,1498,1609,1667,1622,1707,1863,1832,1775,1812,1885,1846,1882,1892,1903,1956,1965,1993,1955,1971,1856,1875,1774,1752,1450,1709,1535,1448,1355,1289,1268,1241,1115,1074,1091,1009,1076,1059,1091,1153,1246,1372,1394,1394,878,875,1053,1009,1061,1114,938,801,907,982,984,942,794,745,738,718,673,611,529,486,465,363,315,249,226,162,154,92,71,42,32,19,17,13,2,2,3,1,2,-,-,-,3503,44.7756121236,43.2580562660,4367,3875,3430,3955,6773,7900,8989,9408,9840,8707,7336,5789,5388,6284,5112,4612,3937,2764,1315,391,53,6,-,11672,74085,24474,13078,4529,59,10.5886728779,67.2088613911,22.2024657311,11.8641761392,4.1086445737,0.0535239633
138,"0301","13106","0","ë‰ìåãÊ",96091,765,691,633,612,581,544,527,540,551,509,485,556,542,541,533,578,519,550,613,686,687,824,872,987,1124,1239,1257,1369,1413,1427,1502,1525,1592,1627,1513,1602,1577,1597,1514,1604,1577,1697,1754,1720,1686,1685,1597,1563,1416,1220,1329,1238,1169,1073,1031,1066,976,969,923,943,923,927,1022,1020,1039,1195,1322,1447,1317,862,922,1190,1111,1198,1154,1031,869,959,978,960,929,858,807,799,724,627,586,576,461,450,377,336,290,191,178,119,70,76,48,40,26,15,12,10,2,4,1,1,-,-,-,992,47.2014900262,45.4198813056,3282,2671,2657,2946,4494,6705,7759,7894,8434,7481,5840,4877,4931,6143,5575,4797,4117,2700,1372,353,65,6,-,8610,61361,25128,13410,4496,71,9.0537229624,64.5232862596,26.4229907780,14.1010946487,4.7277048129,0.0746590395
139,"0301","13107","0","ñnìcãÊ",128349,1119,947,983,901,851,853,798,828,837,819,736,810,860,791,843,813,843,792,872,881,996,1017,1132,1394,1509,1680,1823,1944,2010,2066,2097,2168,2120,2031,2037,2000,2088,2083,2003,2106,2024,2201,2269,2097,2182,2055,2023,1916,1902,1574,1731,1655,1590,1372,1432,1379,1292,1332,1217,1316,1284,1333,1386,1430,1513,1650,1795,1782,1776,1142,1241,1563,1576,1540,1598,1449,1213,1279,1206,1294,1224,1097,1011,944,905,793,738,676,588,562,461,356,296,227,199,163,97,77,70,40,20,16,11,7,1,1,-,-,-,-,1,678,46.3756177989,44.8082034830,4801,4135,4040,4201,6048,9523,10453,10280,10773,9470,7780,6536,6946,8145,7518,6441,5181,3357,1539,447,55,1,1,12976,82010,32685,17022,5400,57,10.1636236890,64.2354175968,25.6009587142,13.3327067227,4.2296214489,0.0446460042
